prompt,title,essay,score,possui_titulo,quant_de_palavras,Zero?,Língua Port,Tema e Gênero,Coerência,Coesão,Prop de Interv,Distintas,Ortografia,Gramática,Pontuação,Estilo,Concordância,Outros
38,A cura do câncer existe?,"['A fosfoetanolamina é uma substância que é produzida pelo corpo humano e pode ser antitumoral, que possui antiproliferativa que estimula a opoptose e tudo isso impede que o câncer se espalhe. Esta substância foi estudada no começo dos anos 90 pelo professor Gilberto Orivaldo Chierice, no Instituto de Química de São Carlos - USP. Mas com base nas pesquisas os testes feitos em animais tiveram resultados positivos, e atualmente mais de 800 pessoas que se tratam com a substância estão tendo resultados positivos. Os cientistas querem mais testes e a ANVISA não libera a substância, pois não possui registro, e, a vida do povo tem que ser selada e mais testes tem que ser realizados. Mas e se a substância for a única solução para a pessoa?, para ter acesso da substância tem que entrar na justiça até os testes serem realizados e terem certeza que a cura do câncer está na fosfoetanolamina.']",0,Sim,153,0,0, 0, 0, 0, 0,93,0.0,0.0,0.0,0.0,0.0,6.0
20,A emigração brasileira e suas causas,"['A emigração brasileira cresceu consideravelmente nos últimos anos, principalmente na população mais jovem. Dentre tantos fatores relevantes, destacam-se: o alto índice de desemprego e a corrupção fortemente evidenciada com a operação lava jato .', 'Observa-se um grande número de jovens recém-formados que não encontram oportunidades de emprego em sua área de formação. Vale frisar ainda que há outra parcela da sociedade da qual não tem acesso ás universidades. Para estes ainda é mais difícil conseguir um emprego digno.', 'Por outro lado, não menos importante esta a corrupção, que ultimamente ganhou destaque na mídia. Porém, tal prática sempre esteve enraizada na cultura brasileira, que vai desde as pequenas atitudes conhecidas como o “jeitinho brasileiro” até as grandes práticas, como: desvio de verbas, propinas entre outras.', 'Assim, percebe-se que os jovens procuram no exterior uma qualidade de vida que não encontra em seu país de origem. Sendo assim essa estatística pode ser diminuída a partir de políticas públicas que ofereça aos cidadãos melhores oportunidades. Nessa mesma ceara deve-se investir em educação, uma vez que é impossível pensar em pessoas bem educadas que sejam ao mesmo tempo alheias às práticas corruptivas.']",840,Sim,188,1,160, 200, 200, 120, 160,144,0.0,0.0,0.0,0.0,0.0,6.0
6,Preservação da Amazônia,"['Sabe-se que, apesar de a Amazônia não ser o pulmão do mundo, ela é fundamental para o controle ambiental do planeta. As decorrentes recorrentes queimadas e o desmatamento colocam em risco o equilíbrio da floresta e e, conseguintemente, dos demais biomas.', 'O atual presidente da França levantou, após doações de diversos países a fim de reestruturar a floresta, uma sugestão: tornar seu estatuto internacional. Não só a Amazônia, mas também outros territórios que implicam no o funcionamento ambiental, como as zonas glaciais, tornando-as de importância mundial.', 'Devido aos fatos mencionados, nota-se que os países que custearam a manutenção da floresta desejam, além de reconhecimento, regência acerca a administração do bioma. O que é conveniente, afinal, aumentaria a interação entre os países na exploração correta da floresta, além da sua proteção melhor mais bem distribuída, tornando-a ""problema"" de todos.', 'No momento, a reestruturação da Amazônia é prioridade e também é de suma importância sua proteção, prevenindo-a de destruições futuras. Além disso, a exploração adequada de seus recursos, contribuindo para a economia e crescimento do Brasil e dos países aliados ao bioma que é patrimônio da humanidade.']",520,Sim,185,1,120, 80, 120, 120, 80,116,0.0,0.0,0.0,0.0,0.0,2.0
21,A busca incansável pela dignidade,"['A greve dos caminhoneiros no Brasil causou um grande impacto em toda a população, gerando diversos transtornos, devido o desabastecimento de vários produtos. Essa greve foi gerada devido às péssimas condições de trabalho em que se encontram os caminhoneiros brasileiros, apesar de todos os problemas gerados essa classe de trabalhadores possuem o direito de reivindicarem por melhoras em sua área de atuação.', 'A caótica situação dos caminhoneiros não e algo recente, diariamente são noticiados casos de violência, além do grande risco de se envolverem em acidentes e não voltarem com vida para suas casas. E mesmo diante de todos esses problemas não possuem um salário digno, pois com o valor do diesel la em cima , com diversos impostos a serem pagos e com o valor dos fretes baixos não conseguem se quer tirar o sustento para suas famílias.', 'Sem os caminhoneiros o Brasil para, pois são eles os principais responsáveis por abastecer o país, levando alimentos, combustíveis, medicamentos, entre tantos outros produtos. Existem também outras rotas alternativas como os trens e os navios, entretanto esses são uma parcela extremamente inferior e não dão conta da demanda.', 'Portanto, é notória a importância dos caminhoneiros para a vida da população brasileira, porém esses não são valorizados como deveriam. E tal valorização deve ser dada por meio de melhores condições de trabalho, como segurança e salários dignos, e isso só será possível se o governo brasileiro dispor de políticas públicas que garantam e assegurem esses direitos para garantir a continuidade da vida dos brasileiros de maneira digna.']",600,Sim,255,1,120, 120, 120, 120, 120,154,0.0,0.0,0.0,0.0,0.0,4.0
39,A justiça e o povo,"['Muito se debate, hoje em dia sobre o impeachment contra a presidente Dilma Rousseff, que no dia 10 de setembro de 2015, os deputados da câmara contra e a favor do PT (Partido dos Trabalhadores), lançaram o movimento a favor do impedimento do governo da presidente.', 'Em consequência disso, vê-se a todo instante as revoltas a revolta da população, povo enganado que agora não tem mais os benefícios prometidos, que quem prometeu já sabia que não poderia cumprir, o povo foi vítima de um golpe, pois no momento em que se quebra o equilíbrio fiscal, isto leva a inflação, desemprego,  cujas consequências são gravíssimas para a classe mais pobre, inúmeros de brasileiros já perderam empregos com carteiras assinadas.', 'Outro fator existente, é que os crimes de responsabilidades foram muitos e que sobraram provas verídicas a favor do impeachment. Alguns fatores já existentes no governo de Luis Luiz Inácio Lula da Silva e Fernando Henrique Cardoso, só que no governo da presidente atual, alcançou volumes extraordinários e por longo tempo “empurrando com a barriga” .', 'Levando em consideração esses aspectos, o governo atual deveria ser mais justo com a população, tentando controlar essa “roubalheira”, havendo o impeachment, e a pessoa que assumisse o cargo fizesse um ajuste econômico, organizando a política como também o estado vergonhoso que o Brasil se encontra.']",440,Sim,220,1,80, 120, 80, 80, 80,143,0.0,0.0,0.0,0.0,0.0,2.0
39,O governo melhor que o governo,"['Egoísmo, oposição e impunidade são definições que podemos encontrar no atual governo brasileiro. Muitas são as pessoas a favor do Impeachment , porém há também uma parte da população que ainda se prende ao atual governo, defendendo suas ideias e pensamentos a respeito do Brasil.', 'O que os cidadãos brasileiros argumentam a favor do impeachment é que já estão cansados, de tanta corrupção, impostos tão altos, e qualidade de vida decaída. A milhares de anos com o sistema democrático brasileiro implantado nunca se houve tantas manifestações e ingratidão em relação ao governo, contudo, não houve também impostos absurdos e a tão falada “crise econômica”. Vários são os fatores que propiciaram a instalação dessa crise, porém não se justifica o erro ocorrido pelo governo, que ainda pode afetar por mais alguns anos a população.', 'Já a população que se coloca contra o Impeachment justifica sua posição demonstrando que o governo já fez várias melhorias para o país e a crise instalada se dá por fatores que vão além da crise política; porém como deduziu a pensadora Eça de Queirós “Políticos e fraldas devem ser trocados de tempos em tempos pelo mesmo motivo”.', 'Portanto, o Impeachment pode ser visto como uma forma de melhorar o atual governo que se encontra de forma crítica e vergonhosa. Thomas Hobbes, filósofo inglês, declarou que qualquer governo é melhor que a ausência de governo, é preferível da anarquia, violência civil generalizada e do medo permanente. Cabe ao Ministério da Justiça adaptar as leis, e levá-las a risca; conscientizar a população através de palestras e mídias alfas, para assim voltarmos a ter governos como na Era Vargas.']",520,Sim,270,1,120, 120, 80, 120, 80,158,0.0,0.0,0.0,0.0,0.0,3.0
9,Educação Pública,"['No artigo 205 da constituição Constituição brasileira de 1988, consta a educação como um direito de todos, devendo este devendo ser fomentada pelo estado. Fora do papel, as instituições universitárias, apesar de públicas públicas, refletem uma maior participação da população mais rica, que em tese poderia arcar com os custos, desta seus custos. Dessa forma, o ensino superior gratuito é pago por aqueles que não conseguem alcançar as faculdades alcançá-lo. Essa situação perpetua uma desigualdade social fazendo assim, social, assim fazendo com que menos pessoas tenham acesso à educação.', 'Em primeiro lugar, é importante destacar que, o que o fato que transforma as universidades públicas em agentes de desigualdade está relacionada ao acesso da camada mais rica da população as às universidades. Segundo o IBGE, em 2018, cerca de 80% dos alunos de ensino particular ingressam ingressaram no ensino superior, em contrapartida, apenas 36% dos estudantes do setor público. Ainda, de acordo com IBGE quem possui ensino superior ganha em média 2,5 vezes mais do que quem alcançou apenas o nível médio, assim sendo, o sistema se perpetua.', 'Por conseguinte, aqueles que não alcançam as instituições públicas, continuam em uma situação de estática, o que impossibilita ascensão social das classes menos favorecidas. Porém, mesmo aqueles que não acessam a educação, arcam com os gastos por meio de impostos. Assim, aqueles que não conseguem acessar as universidades públicas pagam os custos da população mais rica, que é o grupo que proporcionalmente ocupa o maior espaço nas universidades de ensino superior.', 'Portanto, faz-se mister que o estado tome providências para assegurar o direito à educação à a todos. Assim, para que seja possível um maior acesso e igualdade a educação educação, urge que o Ministério da Educação e Cultura Educação (MEC) faça com que os estudantes que sejam capazes de arcar com os custos das universidades públicas o façam, para que assim, as instituições possuam maiores receitas, possibilitando mais vagas para ensino superior. As contribuições deveriam ser baseadas nos salários médios por família, estimando uma porcentagem de contribuição anual, assim, é possível ser mais igualitário nas cobranças e na formação educacional de todos.']",520,Sim,351,1,120, 120, 80, 120, 80,179,0.0,0.0,0.0,0.0,0.0,9.0
25,Não existe cura para o que não é doença,"['Representantes do CFP (Conselho Federal de Psicologia) estão discutindo recentemente sobre a terapia da orientação sexual, algo sem fundamento.', '', 'Fatos comprovam que o Brasil é um dos países mais violentos contra gays, lésbicas, e transexuais do mundo, mas isso não é motivo para que tenha como obrigatoriedade curar as pessoas que sejam assim.', 'Ouve-se muito comentários maldosos discriminando essas pessoas. Mas já pararam para pensar que todos tem têm seu direito de ser o que quiserem ser? Pessoas com um pensamento muito fechado, que não se abrem para entender o que os outros tem têm de diferente e que também são normais apoiam com certeza a ""cura gay"".', 'Seria mais fácil se todos pudessem escolher o que ser sem se preocupar com o que os outros julgam. Ao invés de criar propostas de terapia de orientação sexual o CFP podia realizar métodos de igualdade que cumprissem tudo conforme os gostos e modos de cada.']",0,Sim,155,0,0, 0, 0, 0, 0,101,0.0,0.0,0.0,0.0,0.0,5.0
4,Impunidade ou penalidade?,"['O Supremo Tribunal Federal discute nesse neste mês sobre a prisão em 2º instância, questionando se o réu deve ou não ficar preso após a decisão do juiz, validada pelo colegiado de desembargadores do Tribunal de Justiça. É fato, que fato que o réu deve ser mantido preso após condenação em 2º instância, visto que o aguardo em liberdade após o trânsito em julgado reforça a impunidade da justiça brasileira, bem como desvalida a decisão tomada pelo juiz e pelo colegiado de desembargadores do TJ, acumulando processos no STF.', 'Em primeira análise, cabe ressaltar que se o réu aguarda o julgamento em liberdade, após encerrado até encerrados todos os recursos, há reforço da impunidade no Brasil. Para Luiza Frischeisen, do Ministério Público Federal Federal, tal decisão incentiva à impunidade, visto que há diversos meios para recorrer de acordo com a lei penal. Dessa forma, entende-se a importância de prender os réus em após segunda instância, a fim de não estimular a prática de crimes, bem como sua impunidade.', 'Além disso, cabe frisar também que o aguardo a à liberdade em até o trânsito em julgado, desvalida a decisão tomada pelo juiz e pelo colegiado de desembargadores do TJ, acumulando processos no STF. De acordo com a Folha de S. Paulo, os acordos internacionais sobre os direitos fundamentais apontam que as decisões da 1ª e 2ª instância bastam para garantir o direito do réu em recorrer. Assim, verifica-se que a liberdade em trânsito julgado incha a maquina máquina pública, causando maior lentidão nos processos, podendo esses serem prescritos.', 'Levando-se em consideração os aspectos apresentados acima, é importante ressaltar que o réu deve ser mantido preso em após 2ª instância, uma vez que o aguardo em liberdade após o trânsito em julgado reforça a impunidade da justiça brasileira, bem como desvalida a decisão tomada pelo juiz e pelo colegiado de desembargadores do TJ. Portanto, é necessário que o Ministério Público em parceria com os tribunais de justiça reflitam e pensem a respeito das consequências da soltura dos criminosos em 2º instância no nosso país.']",480,Sim,342,1,120, 80, 80, 120, 80,154,0.0,0.0,0.0,0.0,0.0,7.0
16,O futuro é agora,"['O Brasil carrega desde o passado, características conservadoras que com o passar dos anos, tornaram-se a identidade do país. Com alterações pela sociedade moderna e com os conflitos culturais da sociedade conservadora do passado.', 'A sociedade moderna está implantando uma nova identidade para o Brasil, com formas de pensamentos e atitudes contrárias aos conservadores do passado mediante atitudes revolucionárias como o casamento e a adoção entre casais do mesmo sexo, legalização da maconha, pena de morte para quem cometa crimes hediondos e redução da maioridade penal.', 'Com isso, contrapondo-se com a realidade, os conservacionistas através das tradições, costumes e pensamentos em relação à família tradicional, a religião , opõem-se aos pensamentos modernos ditando regras, as quais a maioria não aceitam por causa da nova forma de pensamento das novas gerações.', 'Conclui-se que a sociedade moderna, precisa de posicionamento político, crenças e convicções mais incisivas. Com a população escolhendo seu futuro na hora de votar e posicionando-se frente as convicções políticas e ideológicas e enraizando o conservacionismo de forma respeitosa entre a população.']",400,Sim,172,1,80, 80, 80, 80, 80,110,0.0,0.0,0.0,0.0,0.0,4.0
